order_item_id,order_id,product,category,quantity,unit_price,line_total
7128,503798,Fruit Cup,Snack,1,3.47,3.47
7129,503798,Cappuccino,Beverage,1,4.13,4.13
7130,503798,Croissant,Bakery,1,3.16,3.16
7131,503799,Croissant,Bakery,1,3.16,3.16
7132,503800,Caesar Salad,Food,1,8.2,8.2
7133,503801,Cold Brew,Beverage,1,4.65,4.65
7134,503802,Blueberry Muffin,Bakery,1,3.75,3.75
7135,503803,Granola Bar,Snack,2,2.73,5.46
7136,503803,Avocado Toast,Food,2,7.4,14.8
7137,503804,Blueberry Muffin,Bakery,1,3.65,3.65
7138,503804,Cappuccino,Beverage,1,4.24,4.24
7139,503805,Iced Tea,Beverage,1,3.45,3.45
7140,503806,Cold Brew,Beverage,2,4.64,9.28
7141,503807,Iced Tea,Beverage,1,3.49,3.49
7142,503807,Chocolate Chip Cookie,Bakery,1,2.44,2.44
7143,503808,Caesar Salad,Food,1,8.23,8.23
7144,503809,Espresso,Beverage,2,2.97,5.94
7145,503809,Cappuccino,Beverage,1,4.15,4.15
7146,503809,Cold Brew,Beverage,1,4.61,4.61
7147,503810,Chocolate Chip Cookie,Bakery,2,2.5,5.0
7148,503811,Espresso,Beverage,1,2.94,2.94
7149,503812,Fruit Cup,Snack,1,3.46,3.46
7150,503812,Veggie Wrap,Food,1,7.73,7.73
7151,503812,Turkey Sandwich,Food,2,8.41,16.82
7152,503813,Latte,Beverage,2,4.39,8.78
7153,503814,Fruit Cup,Snack,1,3.41,3.41
7154,503815,Fruit Cup,Snack,1,3.49,3.49
7155,503816,Cappuccino,Beverage,2,4.18,8.36
7156,503817,Caesar Salad,Food,1,8.23,8.23
7157,503817,Bagel with Cream Cheese,Bakery,1,3.96,3.96
7158,503817,Chocolate Chip Cookie,Bakery,1,2.43,2.43
7159,503818,Chocolate Chip Cookie,Bakery,1,2.43,2.43
7160,503818,Cappuccino,Beverage,1,4.2,4.2
7161,503818,Cold Brew,Beverage,1,4.67,4.67
7162,503819,Fruit Cup,Snack,1,3.44,3.44
7163,503820,Chocolate Chip Cookie,Bakery,1,2.46,2.46
7164,503820,Fruit Cup,Snack,1,3.45,3.45
7165,503820,Turkey Sandwich,Food,1,8.4,8.4
7166,503821,Bagel with Cream Cheese,Bakery,1,3.96,3.96
7167,503822,Espresso,Beverage,1,2.99,2.99
7168,503823,Blueberry Muffin,Bakery,2,3.67,7.34
7169,503823,Chocolate Chip Cookie,Bakery,1,2.43,2.43
7170,503823,Cold Brew,Beverage,1,4.75,4.75
7171,503824,Cappuccino,Beverage,1,4.16,4.16
7172,503825,Caesar Salad,Food,1,8.14,8.14
7173,503825,Blueberry Muffin,Bakery,1,3.7,3.7
7174,503826,Iced Tea,Beverage,1,3.43,3.43
7175,503826,Caesar Salad,Food,1,8.16,8.16
7176,503826,Espresso,Beverage,1,2.99,2.99
7177,503827,Croissant,Bakery,1,3.2,3.2
7178,503828,Veggie Wrap,Food,1,7.7,7.7
7179,503828,Avocado Toast,Food,1,7.31,7.31
7180,503829,Granola Bar,Snack,1,2.75,2.75
7181,503829,Cold Brew,Beverage,1,4.65,4.65
7182,503829,Blueberry Muffin,Bakery,1,3.72,3.72
7183,503830,Latte,Beverage,1,4.39,4.39
7184,503830,Turkey Sandwich,Food,1,8.34,8.34
7185,503831,Chocolate Chip Cookie,Bakery,1,2.45,2.45
7186,503832,Croissant,Bakery,1,3.19,3.19
7187,503832,Fruit Cup,Snack,1,3.48,3.48
7188,503833,Latte,Beverage,2,4.48,8.96
7189,503834,Granola Bar,Snack,1,2.67,2.67
7190,503834,Blueberry Muffin,Bakery,1,3.65,3.65
7191,503835,Avocado Toast,Food,2,7.37,14.74
7192,503836,Cappuccino,Beverage,1,4.22,4.22
7193,503836,Espresso,Beverage,1,2.98,2.98
7194,503836,Iced Tea,Beverage,1,3.43,3.43
7195,503837,Croissant,Bakery,1,3.25,3.25
7196,503838,Fruit Cup,Snack,1,3.47,3.47
7197,503838,Cold Brew,Beverage,2,4.69,9.38
7198,503838,Cappuccino,Beverage,1,4.15,4.15
7199,503838,Granola Bar,Snack,1,2.74,2.74
7200,503839,Chocolate Chip Cookie,Bakery,1,2.48,2.48
7201,503840,Croissant,Bakery,1,3.2,3.2
7202,503841,Turkey Sandwich,Food,1,8.29,8.29
7203,503841,Veggie Wrap,Food,2,7.65,15.3
7204,503841,Latte,Beverage,1,4.37,4.37
7205,503842,Cappuccino,Beverage,2,4.15,8.3
7206,503843,Veggie Wrap,Food,2,7.53,15.06
7207,503843,Chocolate Chip Cookie,Bakery,2,2.43,4.86
7208,503844,Veggie Wrap,Food,1,7.65,7.65
7209,503845,Espresso,Beverage,1,2.98,2.98
7210,503846,Iced Tea,Beverage,1,3.47,3.47
7211,503846,Bagel with Cream Cheese,Bakery,2,3.97,7.94
7212,503846,Avocado Toast,Food,2,7.36,14.72
7213,503846,Blueberry Muffin,Bakery,1,3.7,3.7
7214,503847,Cold Brew,Beverage,1,4.71,4.71
7215,503847,Latte,Beverage,2,4.49,8.98
7216,503847,Veggie Wrap,Food,1,7.62,7.62
7217,503848,Cappuccino,Beverage,1,4.21,4.21
7218,503849,Veggie Wrap,Food,1,7.61,7.61
7219,503849,Avocado Toast,Food,1,7.48,7.48
7220,503850,Caesar Salad,Food,1,8.01,8.01
7221,503851,Espresso,Beverage,1,2.93,2.93
7222,503851,Turkey Sandwich,Food,1,8.34,8.34
7223,503852,Chocolate Chip Cookie,Bakery,2,2.47,4.94
7224,503852,Bagel with Cream Cheese,Bakery,2,3.91,7.82
7225,503852,Iced Tea,Beverage,2,3.4,6.8
7226,503852,Blueberry Muffin,Bakery,1,3.74,3.74
7227,503853,Espresso,Beverage,1,2.95,2.95
7228,503853,Avocado Toast,Food,1,7.4,7.4
7229,503854,Fruit Cup,Snack,1,3.43,3.43
7230,503854,Iced Tea,Beverage,1,3.47,3.47
7231,503855,Fruit Cup,Snack,1,3.49,3.49
7232,503856,Turkey Sandwich,Food,1,8.32,8.32
7233,503856,Latte,Beverage,1,4.42,4.42
7234,503856,Espresso,Beverage,1,2.94,2.94
7235,503857,Bagel with Cream Cheese,Bakery,1,3.93,3.93
7236,503858,Chocolate Chip Cookie,Bakery,1,2.47,2.47
7237,503859,Caesar Salad,Food,1,8.19,8.19
7238,503860,Cold Brew,Beverage,1,4.65,4.65
7239,503861,Chocolate Chip Cookie,Bakery,1,2.44,2.44
7240,503861,Iced Tea,Beverage,1,3.43,3.43
7241,503861,Latte,Beverage,2,4.47,8.94
7242,503862,Avocado Toast,Food,1,7.39,7.39
7243,503863,Blueberry Muffin,Bakery,1,3.68,3.68
7244,503864,Blueberry Muffin,Bakery,1,3.65,3.65
7245,503865,Espresso,Beverage,1,2.96,2.96
7246,503865,Cold Brew,Beverage,1,4.73,4.73
7247,503865,Avocado Toast,Food,1,7.28,7.28
7248,503866,Granola Bar,Snack,1,2.73,2.73
7249,503866,Caesar Salad,Food,1,8.18,8.18
7250,503867,Veggie Wrap,Food,1,7.62,7.62
7251,503867,Cappuccino,Beverage,1,4.14,4.14
7252,503868,Granola Bar,Snack,1,2.74,2.74
7253,503868,Veggie Wrap,Food,1,7.53,7.53
7254,503868,Espresso,Beverage,1,2.99,2.99
7255,503869,Avocado Toast,Food,2,7.4,14.8
7256,503870,Cold Brew,Beverage,2,4.61,9.22
7257,503870,Caesar Salad,Food,1,8.02,8.02
7258,503871,Caesar Salad,Food,1,8.09,8.09
7259,503871,Iced Tea,Beverage,1,3.49,3.49
7260,503871,Chocolate Chip Cookie,Bakery,1,2.43,2.43
7261,503872,Croissant,Bakery,1,3.25,3.25
7262,503873,Blueberry Muffin,Bakery,1,3.69,3.69
7263,503874,Iced Tea,Beverage,2,3.41,6.82
7264,503875,Fruit Cup,Snack,1,3.46,3.46
7265,503876,Veggie Wrap,Food,1,7.61,7.61
7266,503877,Turkey Sandwich,Food,1,8.41,8.41
7267,503877,Granola Bar,Snack,1,2.68,2.68
7268,503877,Bagel with Cream Cheese,Bakery,1,3.93,3.93
7269,503878,Croissant,Bakery,1,3.19,3.19
7270,503878,Iced Tea,Beverage,1,3.41,3.41
7271,503879,Iced Tea,Beverage,2,3.43,6.86
7272,503879,Espresso,Beverage,1,2.96,2.96
7273,503879,Cold Brew,Beverage,1,4.75,4.75
7274,503880,Blueberry Muffin,Bakery,1,3.72,3.72
7275,503881,Caesar Salad,Food,1,8.02,8.02
7276,503882,Avocado Toast,Food,1,7.32,7.32
7277,503883,Blueberry Muffin,Bakery,1,3.64,3.64
7278,503883,Latte,Beverage,1,4.46,4.46
7279,503883,Cold Brew,Beverage,1,4.64,4.64
7280,503884,Fruit Cup,Snack,2,3.41,6.82
7281,503884,Croissant,Bakery,1,3.21,3.21
7282,503884,Bagel with Cream Cheese,Bakery,1,3.91,3.91
7283,503885,Avocado Toast,Food,1,7.29,7.29
7284,503886,Veggie Wrap,Food,1,7.68,7.68
7285,503886,Turkey Sandwich,Food,1,8.43,8.43
7286,503887,Chocolate Chip Cookie,Bakery,1,2.47,2.47
7287,503887,Blueberry Muffin,Bakery,1,3.73,3.73
7288,503888,Fruit Cup,Snack,1,3.4,3.4
7289,503889,Latte,Beverage,1,4.38,4.38
7290,503890,Cold Brew,Beverage,1,4.68,4.68
7291,503890,Iced Tea,Beverage,1,3.45,3.45
7292,503890,Espresso,Beverage,1,3.0,3.0
7293,503891,Bagel with Cream Cheese,Bakery,1,3.93,3.93
7294,503892,Iced Tea,Beverage,2,3.45,6.9
7295,503893,Turkey Sandwich,Food,1,8.38,8.38
7296,503894,Avocado Toast,Food,1,7.45,7.45
7297,503895,Granola Bar,Snack,1,2.71,2.71
7298,503895,Bagel with Cream Cheese,Bakery,2,3.99,7.98
7299,503896,Cappuccino,Beverage,1,4.21,4.21
7300,503896,Iced Tea,Beverage,1,3.44,3.44
7301,503896,Latte,Beverage,2,4.46,8.92
7302,503897,Espresso,Beverage,1,2.96,2.96
7303,503897,Croissant,Bakery,1,3.18,3.18
7304,503898,Bagel with Cream Cheese,Bakery,1,3.89,3.89
7305,503898,Espresso,Beverage,2,2.98,5.96
7306,503898,Veggie Wrap,Food,2,7.65,15.3
7307,503898,Caesar Salad,Food,1,8.24,8.24
7308,503899,Espresso,Beverage,2,2.93,5.86
7309,503900,Caesar Salad,Food,1,8.04,8.04
7310,503900,Veggie Wrap,Food,1,7.58,7.58
7311,503900,Fruit Cup,Snack,1,3.4,3.4
7312,503901,Latte,Beverage,2,4.48,8.96
7313,503902,Veggie Wrap,Food,1,7.61,7.61
7314,503903,Fruit Cup,Snack,1,3.42,3.42
7315,503903,Avocado Toast,Food,1,7.3,7.3
7316,503903,Turkey Sandwich,Food,1,8.36,8.36
7317,503904,Cold Brew,Beverage,1,4.73,4.73
7318,503904,Blueberry Muffin,Bakery,2,3.69,7.38
7319,503905,Cold Brew,Beverage,1,4.69,4.69
7320,503906,Granola Bar,Snack,1,2.68,2.68
7321,503907,Caesar Salad,Food,1,8.02,8.02
7322,503907,Chocolate Chip Cookie,Bakery,1,2.43,2.43
7323,503908,Fruit Cup,Snack,1,3.48,3.48
7324,503909,Cold Brew,Beverage,1,4.74,4.74
7325,503909,Croissant,Bakery,1,3.25,3.25
7326,503909,Chocolate Chip Cookie,Bakery,1,2.46,2.46
7327,503910,Latte,Beverage,1,4.4,4.4
7328,503910,Croissant,Bakery,1,3.17,3.17
7329,503911,Veggie Wrap,Food,1,7.56,7.56
7330,503911,Cappuccino,Beverage,1,4.12,4.12
7331,503912,Avocado Toast,Food,1,7.32,7.32
7332,503913,Cappuccino,Beverage,1,4.23,4.23
7333,503913,Veggie Wrap,Food,1,7.53,7.53
7334,503914,Avocado Toast,Food,2,7.46,14.92
7335,503914,Caesar Salad,Food,1,8.24,8.24
7336,503914,Fruit Cup,Snack,1,3.46,3.46
7337,503915,Caesar Salad,Food,1,8.2,8.2
7338,503916,Chocolate Chip Cookie,Bakery,2,2.46,4.92
7339,503916,Veggie Wrap,Food,1,7.7,7.7
7340,503917,Avocado Toast,Food,1,7.43,7.43
7341,503918,Turkey Sandwich,Food,1,8.48,8.48
7342,503919,Chocolate Chip Cookie,Bakery,1,2.45,2.45
7343,503919,Iced Tea,Beverage,1,3.49,3.49
7344,503920,Turkey Sandwich,Food,1,8.33,8.33
7345,503920,Avocado Toast,Food,1,7.34,7.34
7346,503920,Blueberry Muffin,Bakery,1,3.68,3.68
7347,503920,Espresso,Beverage,2,3.0,6.0
7348,503921,Latte,Beverage,1,4.38,4.38
7349,503921,Granola Bar,Snack,2,2.74,5.48
7350,503921,Fruit Cup,Snack,1,3.42,3.42
7351,503921,Turkey Sandwich,Food,1,8.45,8.45
7352,503922,Caesar Salad,Food,2,8.09,16.18
7353,503922,Iced Tea,Beverage,1,3.48,3.48
7354,503922,Avocado Toast,Food,2,7.4,14.8
7355,503922,Fruit Cup,Snack,1,3.46,3.46
7356,503923,Croissant,Bakery,1,3.2,3.2
7357,503923,Cold Brew,Beverage,1,4.61,4.61
7358,503923,Avocado Toast,Food,1,7.4,7.4
7359,503924,Bagel with Cream Cheese,Bakery,1,3.97,3.97
7360,503924,Blueberry Muffin,Bakery,1,3.66,3.66
7361,503924,Avocado Toast,Food,1,7.35,7.35
7362,503925,Blueberry Muffin,Bakery,1,3.66,3.66
7363,503925,Granola Bar,Snack,1,2.73,2.73
7364,503925,Iced Tea,Beverage,1,3.43,3.43
7365,503926,Turkey Sandwich,Food,1,8.43,8.43
7366,503927,Avocado Toast,Food,1,7.37,7.37
7367,503927,Espresso,Beverage,1,2.98,2.98
7368,503927,Cold Brew,Beverage,2,4.61,9.22
7369,503928,Cold Brew,Beverage,1,4.74,4.74
7370,503929,Chocolate Chip Cookie,Bakery,1,2.43,2.43
7371,503930,Croissant,Bakery,1,3.15,3.15
7372,503930,Granola Bar,Snack,1,2.72,2.72
7373,503930,Caesar Salad,Food,1,8.2,8.2
7374,503930,Turkey Sandwich,Food,1,8.39,8.39
7375,503931,Espresso,Beverage,2,2.93,5.86
7376,503932,Croissant,Bakery,1,3.16,3.16
7377,503933,Bagel with Cream Cheese,Bakery,1,3.98,3.98
7378,503933,Latte,Beverage,1,4.5,4.5
7379,503933,Croissant,Bakery,1,3.18,3.18
7380,503934,Latte,Beverage,1,4.37,4.37
7381,503934,Veggie Wrap,Food,1,7.73,7.73
7382,503934,Cold Brew,Beverage,1,4.71,4.71
7383,503935,Avocado Toast,Food,1,7.38,7.38
7384,503936,Espresso,Beverage,1,2.98,2.98
7385,503936,Chocolate Chip Cookie,Bakery,1,2.49,2.49
7386,503937,Iced Tea,Beverage,1,3.47,3.47
7387,503937,Turkey Sandwich,Food,1,8.46,8.46
7388,503938,Cappuccino,Beverage,1,4.18,4.18
7389,503939,Bagel with Cream Cheese,Bakery,1,3.96,3.96
7390,503940,Espresso,Beverage,1,2.93,2.93
7391,503940,Iced Tea,Beverage,1,3.47,3.47
7392,503941,Iced Tea,Beverage,1,3.45,3.45
7393,503942,Bagel with Cream Cheese,Bakery,2,3.89,7.78
7394,503942,Granola Bar,Snack,1,2.7,2.7
7395,503943,Bagel with Cream Cheese,Bakery,1,3.95,3.95
7396,503944,Bagel with Cream Cheese,Bakery,1,3.99,3.99
7397,503945,Chocolate Chip Cookie,Bakery,1,2.48,2.48
7398,503945,Cappuccino,Beverage,2,4.18,8.36
7399,503946,Veggie Wrap,Food,1,7.52,7.52
7400,503947,Caesar Salad,Food,2,8.19,16.38
7401,503948,Bagel with Cream Cheese,Bakery,1,3.92,3.92
7402,503948,Cappuccino,Beverage,1,4.24,4.24
7403,503949,Latte,Beverage,1,4.41,4.41
7404,503949,Blueberry Muffin,Bakery,1,3.7,3.7
7405,503950,Veggie Wrap,Food,1,7.66,7.66
7406,503950,Granola Bar,Snack,1,2.75,2.75
7407,503950,Caesar Salad,Food,1,8.2,8.2
7408,503950,Espresso,Beverage,2,2.97,5.94
7409,503951,Avocado Toast,Food,1,7.33,7.33
7410,503951,Granola Bar,Snack,1,2.75,2.75
7411,503951,Bagel with Cream Cheese,Bakery,1,3.93,3.93
7412,503952,Iced Tea,Beverage,1,3.49,3.49
7413,503952,Chocolate Chip Cookie,Bakery,2,2.46,4.92
7414,503953,Iced Tea,Beverage,1,3.48,3.48
7415,503953,Cold Brew,Beverage,1,4.65,4.65
7416,503953,Caesar Salad,Food,1,8.12,8.12
7417,503954,Turkey Sandwich,Food,1,8.47,8.47
7418,503955,Caesar Salad,Food,1,8.03,8.03
7419,503955,Cappuccino,Beverage,1,4.17,4.17
7420,503955,Fruit Cup,Snack,1,3.44,3.44
7421,503956,Avocado Toast,Food,2,7.34,14.68
7422,503957,Espresso,Beverage,1,2.92,2.92
7423,503957,Granola Bar,Snack,2,2.73,5.46
7424,503958,Avocado Toast,Food,1,7.4,7.4
7425,503958,Veggie Wrap,Food,2,7.54,15.08
7426,503959,Cappuccino,Beverage,1,4.24,4.24
7427,503960,Cappuccino,Beverage,1,4.13,4.13
7428,503960,Blueberry Muffin,Bakery,1,3.64,3.64
7429,503961,Fruit Cup,Snack,1,3.43,3.43
7430,503961,Espresso,Beverage,1,2.99,2.99
7431,503962,Avocado Toast,Food,1,7.39,7.39
7432,503962,Latte,Beverage,2,4.44,8.88
7433,503963,Latte,Beverage,1,4.45,4.45
7434,503964,Avocado Toast,Food,1,7.37,7.37
7435,503965,Espresso,Beverage,1,2.96,2.96
7436,503966,Cold Brew,Beverage,1,4.61,4.61
7437,503967,Cold Brew,Beverage,1,4.69,4.69
7438,503967,Veggie Wrap,Food,1,7.72,7.72
7439,503968,Croissant,Bakery,1,3.16,3.16
7440,503969,Avocado Toast,Food,1,7.36,7.36
7441,503969,Fruit Cup,Snack,1,3.4,3.4
7442,503969,Iced Tea,Beverage,1,3.45,3.45
7443,503970,Cappuccino,Beverage,1,4.19,4.19
7444,503970,Bagel with Cream Cheese,Bakery,1,3.96,3.96
7445,503970,Blueberry Muffin,Bakery,1,3.75,3.75
7446,503971,Fruit Cup,Snack,1,3.44,3.44
7447,503972,Veggie Wrap,Food,1,7.64,7.64
7448,503973,Veggie Wrap,Food,1,7.73,7.73
7449,503974,Cold Brew,Beverage,2,4.62,9.24
7450,503975,Bagel with Cream Cheese,Bakery,1,4.0,4.0
7451,503976,Cappuccino,Beverage,1,4.24,4.24
7452,503976,Blueberry Muffin,Bakery,2,3.72,7.44
7453,503976,Bagel with Cream Cheese,Bakery,1,3.93,3.93
7454,503977,Espresso,Beverage,1,2.93,2.93
7455,503977,Latte,Beverage,1,4.38,4.38
7456,503977,Veggie Wrap,Food,1,7.68,7.68
7457,503977,Avocado Toast,Food,1,7.37,7.37
7458,503978,Cold Brew,Beverage,1,4.71,4.71
7459,503978,Chocolate Chip Cookie,Bakery,1,2.49,2.49
7460,503979,Caesar Salad,Food,1,8.21,8.21
7461,503980,Granola Bar,Snack,1,2.72,2.72
7462,503980,Cappuccino,Beverage,1,4.17,4.17
7463,503981,Blueberry Muffin,Bakery,1,3.64,3.64
7464,503982,Iced Tea,Beverage,1,3.46,3.46
7465,503983,Turkey Sandwich,Food,1,8.36,8.36
7466,503983,Avocado Toast,Food,1,7.39,7.39
7467,503984,Blueberry Muffin,Bakery,1,3.65,3.65
7468,503985,Espresso,Beverage,1,2.98,2.98
7469,503985,Croissant,Bakery,1,3.17,3.17
7470,503985,Iced Tea,Beverage,1,3.42,3.42
7471,503985,Chocolate Chip Cookie,Bakery,1,2.47,2.47
7472,503986,Fruit Cup,Snack,1,3.4,3.4
7473,503986,Latte,Beverage,1,4.44,4.44
7474,503987,Caesar Salad,Food,1,8.1,8.1
7475,503987,Granola Bar,Snack,1,2.75,2.75
7476,503987,Cold Brew,Beverage,1,4.74,4.74
7477,503988,Cappuccino,Beverage,1,4.13,4.13
7478,503988,Iced Tea,Beverage,1,3.4,3.4
7479,503988,Granola Bar,Snack,1,2.71,2.71
7480,503988,Blueberry Muffin,Bakery,1,3.66,3.66
7481,503989,Granola Bar,Snack,2,2.68,5.36
7482,503990,Granola Bar,Snack,1,2.68,2.68
7483,503990,Croissant,Bakery,1,3.16,3.16
7484,503990,Fruit Cup,Snack,1,3.4,3.4
7485,503991,Chocolate Chip Cookie,Bakery,1,2.49,2.49
7486,503991,Fruit Cup,Snack,1,3.44,3.44
7487,503991,Turkey Sandwich,Food,1,8.29,8.29
7488,503992,Fruit Cup,Snack,1,3.5,3.5
7489,503992,Granola Bar,Snack,1,2.7,2.7
7490,503993,Espresso,Beverage,1,2.91,2.91
7491,503994,Croissant,Bakery,1,3.23,3.23
7492,503995,Chocolate Chip Cookie,Bakery,1,2.47,2.47
7493,503995,Caesar Salad,Food,1,8.24,8.24
7494,503995,Turkey Sandwich,Food,1,8.3,8.3
7495,503996,Caesar Salad,Food,1,8.06,8.06
7496,503996,Cappuccino,Beverage,1,4.13,4.13
7497,503997,Avocado Toast,Food,1,7.29,7.29
7498,503997,Turkey Sandwich,Food,1,8.41,8.41
7499,503997,Veggie Wrap,Food,1,7.6,7.6
7500,503998,Latte,Beverage,2,4.42,8.84
7501,503998,Chocolate Chip Cookie,Bakery,1,2.48,2.48
7502,503999,Caesar Salad,Food,1,8.02,8.02
7503,503999,Croissant,Bakery,1,3.23,3.23
7504,504000,Latte,Beverage,1,4.37,4.37
7505,504000,Caesar Salad,Food,2,8.23,16.46
7506,504001,Cappuccino,Beverage,1,4.17,4.17
7507,504001,Espresso,Beverage,1,2.91,2.91
7508,504001,Bagel with Cream Cheese,Bakery,1,3.95,3.95
7509,504002,Latte,Beverage,1,4.46,4.46
7510,504003,Granola Bar,Snack,2,2.69,5.38
7511,504003,Cappuccino,Beverage,1,4.17,4.17
7512,504004,Turkey Sandwich,Food,1,8.29,8.29
7513,504005,Croissant,Bakery,1,3.22,3.22
7514,504006,Latte,Beverage,1,4.38,4.38
7515,504006,Cappuccino,Beverage,1,4.2,4.2
7516,504006,Caesar Salad,Food,1,8.19,8.19
7517,504006,Bagel with Cream Cheese,Bakery,1,3.92,3.92
7518,504007,Blueberry Muffin,Bakery,2,3.75,7.5
7519,504008,Cold Brew,Beverage,1,4.67,4.67
7520,504009,Bagel with Cream Cheese,Bakery,1,3.93,3.93
7521,504010,Cappuccino,Beverage,1,4.23,4.23
7522,504010,Veggie Wrap,Food,1,7.73,7.73
7523,504011,Cold Brew,Beverage,1,4.71,4.71
7524,504012,Turkey Sandwich,Food,2,8.43,16.86
7525,504012,Cold Brew,Beverage,2,4.73,9.46
7526,504012,Granola Bar,Snack,1,2.69,2.69
7527,504013,Espresso,Beverage,1,2.93,2.93
7528,504014,Cappuccino,Beverage,1,4.16,4.16
7529,504014,Cold Brew,Beverage,1,4.68,4.68
7530,504014,Chocolate Chip Cookie,Bakery,1,2.43,2.43
7531,504015,Cold Brew,Beverage,1,4.7,4.7
7532,504016,Croissant,Bakery,2,3.19,6.38
7533,504017,Cold Brew,Beverage,2,4.67,9.34
7534,504018,Chocolate Chip Cookie,Bakery,1,2.46,2.46
7535,504019,Avocado Toast,Food,1,7.5,7.5
7536,504020,Bagel with Cream Cheese,Bakery,1,3.94,3.94
7537,504020,Blueberry Muffin,Bakery,1,3.64,3.64
7538,504021,Espresso,Beverage,1,2.97,2.97
7539,504022,Cappuccino,Beverage,1,4.14,4.14
7540,504022,Bagel with Cream Cheese,Bakery,1,3.95,3.95
7541,504022,Cold Brew,Beverage,1,4.68,4.68
7542,504022,Blueberry Muffin,Bakery,1,3.68,3.68
7543,504023,Avocado Toast,Food,2,7.46,14.92
7544,504023,Cappuccino,Beverage,1,4.13,4.13
7545,504023,Cold Brew,Beverage,1,4.72,4.72
7546,504024,Veggie Wrap,Food,1,7.66,7.66
7547,504025,Avocado Toast,Food,2,7.29,14.58
7548,504025,Caesar Salad,Food,2,8.2,16.4
7549,504025,Iced Tea,Beverage,2,3.41,6.82
7550,504026,Iced Tea,Beverage,1,3.44,3.44
7551,504027,Croissant,Bakery,2,3.24,6.48
7552,504027,Fruit Cup,Snack,1,3.47,3.47
7553,504028,Cold Brew,Beverage,1,4.74,4.74
7554,504028,Cappuccino,Beverage,1,4.19,4.19
7555,504029,Chocolate Chip Cookie,Bakery,2,2.47,4.94
7556,504029,Cold Brew,Beverage,1,4.68,4.68
7557,504030,Cold Brew,Beverage,1,4.74,4.74
7558,504031,Fruit Cup,Snack,1,3.5,3.5
7559,504032,Caesar Salad,Food,1,8.21,8.21
7560,504032,Chocolate Chip Cookie,Bakery,1,2.46,2.46
7561,504033,Blueberry Muffin,Bakery,1,3.67,3.67
7562,504033,Granola Bar,Snack,1,2.71,2.71
7563,504034,Espresso,Beverage,1,2.95,2.95
7564,504035,Fruit Cup,Snack,1,3.47,3.47
7565,504035,Bagel with Cream Cheese,Bakery,2,3.9,7.8
7566,504036,Cappuccino,Beverage,1,4.12,4.12
7567,504036,Caesar Salad,Food,1,8.05,8.05
7568,504036,Cold Brew,Beverage,1,4.69,4.69
7569,504037,Cappuccino,Beverage,2,4.25,8.5
7570,504037,Avocado Toast,Food,1,7.38,7.38
7571,504038,Veggie Wrap,Food,1,7.6,7.6
7572,504038,Croissant,Bakery,1,3.2,3.2
7573,504038,Chocolate Chip Cookie,Bakery,1,2.45,2.45
7574,504039,Caesar Salad,Food,1,8.17,8.17
7575,504040,Croissant,Bakery,1,3.17,3.17
7576,504040,Caesar Salad,Food,2,8.15,16.3
7577,504041,Bagel with Cream Cheese,Bakery,1,3.91,3.91
7578,504041,Cappuccino,Beverage,1,4.12,4.12
7579,504041,Avocado Toast,Food,1,7.42,7.42
7580,504042,Cold Brew,Beverage,1,4.75,4.75
7581,504043,Cold Brew,Beverage,1,4.62,4.62
7582,504043,Avocado Toast,Food,1,7.48,7.48
7583,504043,Croissant,Bakery,1,3.18,3.18
7584,504044,Chocolate Chip Cookie,Bakery,1,2.45,2.45
7585,504044,Veggie Wrap,Food,2,7.52,15.04
7586,504044,Granola Bar,Snack,1,2.74,2.74
7587,504045,Chocolate Chip Cookie,Bakery,1,2.45,2.45
7588,504046,Caesar Salad,Food,1,8.1,8.1
7589,504047,Croissant,Bakery,1,3.16,3.16
7590,504048,Veggie Wrap,Food,1,7.6,7.6
7591,504049,Blueberry Muffin,Bakery,2,3.7,7.4
7592,504049,Iced Tea,Beverage,1,3.49,3.49
7593,504049,Cold Brew,Beverage,1,4.69,4.69
7594,504050,Espresso,Beverage,1,2.93,2.93
7595,504050,Iced Tea,Beverage,1,3.45,3.45
7596,504051,Granola Bar,Snack,1,2.71,2.71
7597,504052,Fruit Cup,Snack,1,3.5,3.5
7598,504052,Croissant,Bakery,2,3.2,6.4
7599,504053,Avocado Toast,Food,1,7.41,7.41
7600,504053,Blueberry Muffin,Bakery,1,3.75,3.75
7601,504054,Chocolate Chip Cookie,Bakery,1,2.49,2.49
7602,504054,Iced Tea,Beverage,1,3.47,3.47
7603,504054,Croissant,Bakery,1,3.24,3.24
7604,504054,Granola Bar,Snack,1,2.71,2.71
7605,504055,Turkey Sandwich,Food,1,8.45,8.45
7606,504056,Bagel with Cream Cheese,Bakery,2,3.88,7.76
7607,504056,Fruit Cup,Snack,1,3.47,3.47
7608,504057,Turkey Sandwich,Food,2,8.43,16.86
7609,504057,Espresso,Beverage,1,2.98,2.98
7610,504058,Cappuccino,Beverage,1,4.17,4.17
7611,504059,Cappuccino,Beverage,1,4.14,4.14
7612,504059,Cold Brew,Beverage,1,4.75,4.75
7613,504059,Espresso,Beverage,1,2.97,2.97
7614,504060,Fruit Cup,Snack,2,3.45,6.9
7615,504060,Chocolate Chip Cookie,Bakery,1,2.46,2.46
7616,504060,Avocado Toast,Food,1,7.34,7.34
7617,504061,Blueberry Muffin,Bakery,1,3.69,3.69
7618,504062,Espresso,Beverage,1,2.91,2.91
