order_id,order_date,order_timestamp,store_location,region,customer_id,payment_method,order_total
504441,2026-07-06,2026-07-06 15:43:00,Airport Kiosk,West,660,Mobile Pay,7.45
504442,2026-07-06,2026-07-06 09:51:00,Harbor Point,South,201,Debit Card,17.85
504443,2026-07-06,2026-07-06 12:12:00,Airport Kiosk,West,758,Mobile Pay,15.37
504444,2026-07-06,2026-07-06 10:57:00,Riverside,South,310,Cash,6.7
504445,2026-07-06,2026-07-06 14:26:00,Riverside,South,593,Credit Card,6.84
504446,2026-07-06,2026-07-06 16:57:00,Downtown,North,892,Mobile Pay,16.56
504447,2026-07-06,2026-07-06 09:05:00,Uptown Mall,East,838,Debit Card,5.92
504448,2026-07-06,2026-07-06 10:43:00,Harbor Point,South,751,Credit Card,6.36
504449,2026-07-06,2026-07-06 08:24:00,Downtown,North,369,Debit Card,11.52
504450,2026-07-06,2026-07-06 11:24:00,Riverside,South,287,Debit Card,8.42
504451,2026-07-06,2026-07-06 07:50:00,Downtown,North,486,Credit Card,4.62
504452,2026-07-06,2026-07-06 17:19:00,Harbor Point,South,881,Cash,2.47
504453,2026-07-06,2026-07-06 09:55:00,Uptown Mall,East,6,Cash,3.68
504454,2026-07-06,2026-07-06 08:58:00,Downtown,North,126,Debit Card,2.96
504455,2026-07-06,2026-07-06 12:03:00,Airport Kiosk,West,761,Credit Card,3.66
504456,2026-07-06,2026-07-06 07:20:00,Harbor Point,South,245,Debit Card,9.91
504457,2026-07-06,2026-07-06 07:38:00,Riverside,South,352,Debit Card,14.75
504458,2026-07-06,2026-07-06 11:11:00,Riverside,South,694,Credit Card,15.84
504459,2026-07-06,2026-07-06 09:39:00,Uptown Mall,East,358,Mobile Pay,3.48
504460,2026-07-06,2026-07-06 07:16:00,Uptown Mall,East,644,Debit Card,9.84
504461,2026-07-06,2026-07-06 15:51:00,Uptown Mall,East,600,Mobile Pay,4.24
504462,2026-07-06,2026-07-06 13:23:00,Riverside,South,41,Debit Card,2.92
504463,2026-07-06,2026-07-06 18:15:00,Airport Kiosk,West,234,Mobile Pay,6.98
504464,2026-07-06,2026-07-06 12:36:00,Airport Kiosk,West,58,Debit Card,10.77
504465,2026-07-06,2026-07-06 12:08:00,Airport Kiosk,West,568,Credit Card,8.69
504466,2026-07-06,2026-07-06 08:09:00,Harbor Point,South,766,Mobile Pay,7.19
504467,2026-07-06,2026-07-06 10:31:00,Downtown,North,410,Mobile Pay,16.52
504468,2026-07-06,2026-07-06 18:10:00,Downtown,North,633,Debit Card,6.18
504469,2026-07-06,2026-07-06 16:50:00,Downtown,North,835,Debit Card,3.69
504470,2026-07-06,2026-07-06 08:16:00,Uptown Mall,East,525,Cash,19.37
504471,2026-07-06,2026-07-06 12:11:00,Riverside,South,151,Mobile Pay,15.28
504472,2026-07-06,2026-07-06 16:37:00,Downtown,North,893,Cash,4.74
504473,2026-07-07,2026-07-07 16:21:00,Harbor Point,South,815,Cash,7.69
504474,2026-07-07,2026-07-07 07:42:00,Airport Kiosk,West,407,Credit Card,28.72
504475,2026-07-07,2026-07-07 14:57:00,Riverside,South,581,Debit Card,7.44
504476,2026-07-07,2026-07-07 17:33:00,Riverside,South,445,Cash,6.19
504477,2026-07-07,2026-07-07 10:56:00,Airport Kiosk,West,229,Credit Card,18.3
504478,2026-07-07,2026-07-07 14:32:00,Riverside,South,428,Debit Card,15.41
504479,2026-07-07,2026-07-07 17:30:00,Downtown,North,626,Cash,11.7
504480,2026-07-07,2026-07-07 11:51:00,Uptown Mall,East,451,Debit Card,21.57
504481,2026-07-07,2026-07-07 09:15:00,Harbor Point,South,182,Debit Card,12.15
504482,2026-07-07,2026-07-07 11:32:00,Airport Kiosk,West,118,Credit Card,6.86
504483,2026-07-07,2026-07-07 15:43:00,Airport Kiosk,West,877,Cash,15.89
504484,2026-07-07,2026-07-07 07:44:00,Airport Kiosk,West,417,Debit Card,4.62
504485,2026-07-07,2026-07-07 10:06:00,Airport Kiosk,West,383,Credit Card,11.81
504486,2026-07-07,2026-07-07 08:08:00,Riverside,South,741,Debit Card,2.96
504487,2026-07-07,2026-07-07 12:52:00,Airport Kiosk,West,829,Credit Card,10.93
504488,2026-07-07,2026-07-07 13:56:00,Riverside,South,675,Mobile Pay,7.35
504489,2026-07-07,2026-07-07 15:57:00,Uptown Mall,East,668,Mobile Pay,7.49
504490,2026-07-07,2026-07-07 10:46:00,Riverside,South,390,Credit Card,3.66
504491,2026-07-07,2026-07-07 17:49:00,Riverside,South,881,Credit Card,2.97
504492,2026-07-07,2026-07-07 18:47:00,Uptown Mall,East,281,Credit Card,9.06
504493,2026-07-07,2026-07-07 16:50:00,Airport Kiosk,West,114,Debit Card,4.21
504494,2026-07-07,2026-07-07 15:52:00,Downtown,North,63,Cash,11.16
504495,2026-07-07,2026-07-07 09:59:00,Downtown,North,205,Cash,17.14
504496,2026-07-07,2026-07-07 17:13:00,Riverside,South,636,Cash,20.67
504497,2026-07-07,2026-07-07 10:20:00,Downtown,North,658,Cash,3.2
504498,2026-07-07,2026-07-07 11:55:00,Airport Kiosk,West,672,Mobile Pay,13.95
504499,2026-07-07,2026-07-07 10:49:00,Uptown Mall,East,127,Cash,16.65
504500,2026-07-07,2026-07-07 09:39:00,Airport Kiosk,West,522,Mobile Pay,3.72
504501,2026-07-07,2026-07-07 12:37:00,Harbor Point,South,859,Credit Card,7.7
504502,2026-07-07,2026-07-07 13:42:00,Riverside,South,701,Debit Card,7.43
504503,2026-07-07,2026-07-07 14:11:00,Airport Kiosk,West,826,Cash,10.44
504504,2026-07-07,2026-07-07 08:44:00,Harbor Point,South,172,Cash,8.05
504505,2026-07-07,2026-07-07 08:08:00,Riverside,South,265,Cash,30.54
504506,2026-07-07,2026-07-07 09:56:00,Downtown,North,529,Cash,4.15
504507,2026-07-07,2026-07-07 16:44:00,Downtown,North,20,Credit Card,7.45
504508,2026-07-07,2026-07-07 09:36:00,Riverside,South,642,Cash,3.73
504509,2026-07-08,2026-07-08 13:40:00,Uptown Mall,East,35,Cash,17.66
504510,2026-07-08,2026-07-08 16:07:00,Riverside,South,536,Debit Card,2.74
504511,2026-07-08,2026-07-08 12:38:00,Harbor Point,South,173,Debit Card,4.62
504512,2026-07-08,2026-07-08 12:26:00,Downtown,North,722,Debit Card,3.22
504513,2026-07-08,2026-07-08 10:07:00,Harbor Point,South,226,Mobile Pay,9.08
504514,2026-07-08,2026-07-08 09:27:00,Airport Kiosk,West,604,Cash,6.43
504515,2026-07-08,2026-07-08 12:10:00,Airport Kiosk,West,631,Cash,2.49
504516,2026-07-08,2026-07-08 10:06:00,Airport Kiosk,West,597,Cash,7.93
504517,2026-07-08,2026-07-08 07:59:00,Harbor Point,South,665,Cash,7.42
504518,2026-07-08,2026-07-08 12:24:00,Airport Kiosk,West,612,Credit Card,4.18
504519,2026-07-08,2026-07-08 17:03:00,Riverside,South,309,Debit Card,19.69
504520,2026-07-08,2026-07-08 13:45:00,Uptown Mall,East,369,Credit Card,26.72
504521,2026-07-08,2026-07-08 14:01:00,Downtown,North,359,Mobile Pay,7.44
504522,2026-07-08,2026-07-08 18:23:00,Harbor Point,South,764,Credit Card,3.41
504523,2026-07-08,2026-07-08 12:55:00,Riverside,South,623,Cash,2.74
504524,2026-07-08,2026-07-08 14:50:00,Uptown Mall,East,665,Debit Card,16.68
504525,2026-07-08,2026-07-08 08:48:00,Uptown Mall,East,711,Credit Card,21.8
504526,2026-07-08,2026-07-08 08:53:00,Uptown Mall,East,437,Cash,14.51
504527,2026-07-09,2026-07-09 08:11:00,Downtown,North,860,Cash,4.14
504528,2026-07-09,2026-07-09 08:01:00,Uptown Mall,East,352,Debit Card,15.89
504529,2026-07-09,2026-07-09 10:14:00,Airport Kiosk,West,64,Mobile Pay,5.34
504530,2026-07-09,2026-07-09 12:21:00,Downtown,North,201,Mobile Pay,5.34
504531,2026-07-09,2026-07-09 17:53:00,Airport Kiosk,West,194,Credit Card,20.23
504532,2026-07-09,2026-07-09 09:29:00,Airport Kiosk,West,746,Credit Card,3.21
504533,2026-07-09,2026-07-09 14:32:00,Downtown,North,194,Cash,5.44
504534,2026-07-09,2026-07-09 10:58:00,Airport Kiosk,West,294,Credit Card,3.97
504535,2026-07-09,2026-07-09 13:51:00,Downtown,North,380,Mobile Pay,5.88
504536,2026-07-09,2026-07-09 17:48:00,Harbor Point,South,406,Cash,7.09
504537,2026-07-09,2026-07-09 12:47:00,Downtown,North,84,Debit Card,4.21
504538,2026-07-09,2026-07-09 17:45:00,Downtown,North,577,Credit Card,18.23
504539,2026-07-09,2026-07-09 08:18:00,Riverside,South,800,Credit Card,13.49
504540,2026-07-09,2026-07-09 09:00:00,Riverside,South,879,Cash,4.92
504541,2026-07-09,2026-07-09 07:13:00,Harbor Point,South,652,Cash,6.13
504542,2026-07-09,2026-07-09 12:52:00,Riverside,South,530,Mobile Pay,7.49
504543,2026-07-09,2026-07-09 09:15:00,Downtown,North,784,Cash,21.09
504544,2026-07-09,2026-07-09 14:13:00,Harbor Point,South,174,Credit Card,24.29
504545,2026-07-10,2026-07-10 17:10:00,Riverside,South,398,Credit Card,6.42
504546,2026-07-10,2026-07-10 08:38:00,Uptown Mall,East,406,Mobile Pay,11.69
504547,2026-07-10,2026-07-10 16:37:00,Harbor Point,South,327,Credit Card,10.6
504548,2026-07-10,2026-07-10 16:49:00,Downtown,North,897,Debit Card,12.17
504549,2026-07-10,2026-07-10 18:50:00,Downtown,North,684,Credit Card,19.91
504550,2026-07-10,2026-07-10 12:18:00,Harbor Point,South,732,Cash,3.66
504551,2026-07-10,2026-07-10 18:19:00,Riverside,South,619,Mobile Pay,8.88
504552,2026-07-10,2026-07-10 13:12:00,Downtown,North,652,Credit Card,10.34
504553,2026-07-10,2026-07-10 16:13:00,Harbor Point,South,67,Cash,7.67
504554,2026-07-10,2026-07-10 08:22:00,Downtown,North,272,Cash,8.18
504555,2026-07-10,2026-07-10 18:47:00,Airport Kiosk,West,560,Mobile Pay,16.98
504556,2026-07-10,2026-07-10 12:44:00,Riverside,South,795,Credit Card,16.11
504557,2026-07-10,2026-07-10 14:59:00,Downtown,North,877,Debit Card,3.43
504558,2026-07-10,2026-07-10 18:10:00,Harbor Point,South,417,Cash,25.95
504559,2026-07-10,2026-07-10 13:04:00,Uptown Mall,East,32,Credit Card,23.38
504560,2026-07-10,2026-07-10 13:35:00,Harbor Point,South,214,Debit Card,3.91
504561,2026-07-10,2026-07-10 09:45:00,Riverside,South,775,Cash,2.7
504562,2026-07-10,2026-07-10 10:19:00,Airport Kiosk,West,863,Debit Card,15.77
504563,2026-07-10,2026-07-10 11:07:00,Riverside,South,817,Cash,2.47
504564,2026-07-10,2026-07-10 18:53:00,Downtown,North,7,Mobile Pay,5.42
504565,2026-07-10,2026-07-10 16:01:00,Airport Kiosk,West,772,Debit Card,15.27
504566,2026-07-10,2026-07-10 16:27:00,Uptown Mall,East,865,Cash,4.42
504567,2026-07-10,2026-07-10 16:47:00,Airport Kiosk,West,444,Mobile Pay,3.44
504568,2026-07-10,2026-07-10 13:53:00,Downtown,North,718,Debit Card,17.17
504569,2026-07-10,2026-07-10 09:25:00,Riverside,South,169,Debit Card,3.97
504570,2026-07-11,2026-07-11 16:19:00,Airport Kiosk,West,246,Cash,16.24
504571,2026-07-11,2026-07-11 17:50:00,Uptown Mall,East,892,Debit Card,3.64
504572,2026-07-11,2026-07-11 18:44:00,Uptown Mall,East,170,Debit Card,28.7
504573,2026-07-11,2026-07-11 09:24:00,Airport Kiosk,West,10,Debit Card,6.98
504574,2026-07-11,2026-07-11 13:38:00,Uptown Mall,East,280,Credit Card,2.46
504575,2026-07-11,2026-07-11 12:59:00,Riverside,South,202,Mobile Pay,3.22
504576,2026-07-11,2026-07-11 15:02:00,Uptown Mall,East,97,Credit Card,17.18
504577,2026-07-11,2026-07-11 10:12:00,Riverside,South,525,Debit Card,6.82
504578,2026-07-11,2026-07-11 15:59:00,Riverside,South,9,Credit Card,3.41
504579,2026-07-11,2026-07-11 08:41:00,Airport Kiosk,West,229,Debit Card,7.64
504580,2026-07-11,2026-07-11 08:03:00,Riverside,South,839,Debit Card,6.45
504581,2026-07-11,2026-07-11 16:44:00,Downtown,North,837,Debit Card,16.08
504582,2026-07-11,2026-07-11 08:56:00,Harbor Point,South,648,Credit Card,11.09
504583,2026-07-11,2026-07-11 08:01:00,Harbor Point,South,885,Debit Card,20.08
504584,2026-07-11,2026-07-11 10:50:00,Riverside,South,444,Cash,6.88
504585,2026-07-11,2026-07-11 13:07:00,Harbor Point,South,106,Mobile Pay,19.17
504586,2026-07-11,2026-07-11 08:21:00,Riverside,South,264,Debit Card,11.93
504587,2026-07-11,2026-07-11 14:00:00,Harbor Point,South,706,Credit Card,11.57
504588,2026-07-11,2026-07-11 17:52:00,Harbor Point,South,857,Debit Card,3.69
504589,2026-07-11,2026-07-11 09:41:00,Downtown,North,7,Debit Card,16.2
504590,2026-07-11,2026-07-11 12:00:00,Riverside,South,257,Credit Card,19.9
504591,2026-07-11,2026-07-11 12:17:00,Downtown,North,68,Cash,11.91
504592,2026-07-11,2026-07-11 11:56:00,Harbor Point,South,851,Debit Card,6.44
504593,2026-07-11,2026-07-11 16:32:00,Airport Kiosk,West,736,Credit Card,12.33
504594,2026-07-11,2026-07-11 07:15:00,Riverside,South,398,Mobile Pay,31.07
504595,2026-07-11,2026-07-11 14:43:00,Uptown Mall,East,469,Mobile Pay,3.22
504596,2026-07-11,2026-07-11 16:44:00,Harbor Point,South,296,Mobile Pay,5.34
504597,2026-07-11,2026-07-11 16:59:00,Uptown Mall,East,14,Cash,7.58
504598,2026-07-11,2026-07-11 11:55:00,Airport Kiosk,West,268,Cash,7.61
504599,2026-07-11,2026-07-11 15:15:00,Airport Kiosk,West,535,Credit Card,8.4
504600,2026-07-11,2026-07-11 14:49:00,Uptown Mall,East,614,Mobile Pay,3.0
504601,2026-07-11,2026-07-11 18:16:00,Uptown Mall,East,800,Credit Card,19.56
504602,2026-07-11,2026-07-11 15:43:00,Downtown,North,680,Cash,8.08
504603,2026-07-11,2026-07-11 08:01:00,Riverside,South,446,Debit Card,11.68
504604,2026-07-11,2026-07-11 14:09:00,Riverside,South,535,Debit Card,3.48
504605,2026-07-11,2026-07-11 09:26:00,Harbor Point,South,64,Cash,7.41
504606,2026-07-11,2026-07-11 14:42:00,Uptown Mall,East,842,Mobile Pay,2.68
504607,2026-07-11,2026-07-11 10:49:00,Airport Kiosk,West,472,Credit Card,10.98
504608,2026-07-11,2026-07-11 12:41:00,Airport Kiosk,West,361,Mobile Pay,8.66
504609,2026-07-11,2026-07-11 12:41:00,Airport Kiosk,West,451,Mobile Pay,6.86
504610,2026-07-11,2026-07-11 12:21:00,Riverside,South,714,Mobile Pay,7.55
504611,2026-07-11,2026-07-11 11:54:00,Uptown Mall,East,795,Debit Card,8.32
504612,2026-07-11,2026-07-11 09:16:00,Downtown,North,554,Cash,6.62
504613,2026-07-11,2026-07-11 09:34:00,Airport Kiosk,West,5,Mobile Pay,10.02
504614,2026-07-11,2026-07-11 17:27:00,Airport Kiosk,West,411,Cash,10.74
504615,2026-07-11,2026-07-11 13:12:00,Harbor Point,South,521,Debit Card,7.73
504616,2026-07-11,2026-07-11 08:38:00,Uptown Mall,East,791,Credit Card,4.46
504617,2026-07-12,2026-07-12 08:17:00,Uptown Mall,East,370,Mobile Pay,14.9
504618,2026-07-12,2026-07-12 09:18:00,Airport Kiosk,West,41,Cash,7.3
504619,2026-07-12,2026-07-12 11:45:00,Harbor Point,South,158,Debit Card,8.72
504620,2026-07-12,2026-07-12 12:29:00,Harbor Point,South,760,Mobile Pay,13.68
504621,2026-07-12,2026-07-12 07:24:00,Harbor Point,South,628,Credit Card,2.45
504622,2026-07-12,2026-07-12 10:20:00,Harbor Point,South,737,Debit Card,2.92
504623,2026-07-12,2026-07-12 11:05:00,Harbor Point,South,6,Cash,9.5
504624,2026-07-12,2026-07-12 11:01:00,Riverside,South,899,Debit Card,2.98
504625,2026-07-12,2026-07-12 13:14:00,Uptown Mall,East,399,Cash,14.4
504626,2026-07-12,2026-07-12 09:47:00,Harbor Point,South,564,Credit Card,7.52
504627,2026-07-12,2026-07-12 18:27:00,Downtown,North,160,Credit Card,10.6
504628,2026-07-12,2026-07-12 09:55:00,Uptown Mall,East,665,Cash,11.66
504629,2026-07-12,2026-07-12 13:22:00,Airport Kiosk,West,427,Debit Card,17.35
504630,2026-07-12,2026-07-12 13:56:00,Airport Kiosk,West,793,Cash,7.62
504631,2026-07-12,2026-07-12 07:02:00,Harbor Point,South,769,Credit Card,3.47
504632,2026-07-12,2026-07-12 08:44:00,Downtown,North,836,Credit Card,7.32
504633,2026-07-12,2026-07-12 09:36:00,Riverside,South,564,Debit Card,6.43
504634,2026-07-12,2026-07-12 12:28:00,Riverside,South,620,Cash,9.9
504635,2026-07-12,2026-07-12 08:18:00,Uptown Mall,East,670,Credit Card,8.41
504636,2026-07-12,2026-07-12 16:35:00,Riverside,South,732,Cash,10.49
504637,2026-07-12,2026-07-12 14:08:00,Uptown Mall,East,703,Credit Card,3.18
504638,2026-07-12,2026-07-12 08:59:00,Riverside,South,403,Debit Card,3.18
504639,2026-07-12,2026-07-12 10:15:00,Airport Kiosk,West,737,Mobile Pay,10.63
504640,2026-07-12,2026-07-12 14:34:00,Uptown Mall,East,240,Mobile Pay,3.65
504641,2026-07-12,2026-07-12 12:36:00,Downtown,North,461,Credit Card,4.72
504642,2026-07-12,2026-07-12 09:23:00,Downtown,North,512,Credit Card,10.56
504643,2026-07-12,2026-07-12 16:24:00,Riverside,South,791,Cash,7.66
504644,2026-07-12,2026-07-12 10:46:00,Downtown,North,322,Credit Card,15.97
504645,2026-07-12,2026-07-12 08:34:00,Riverside,South,305,Credit Card,7.72
504646,2026-07-12,2026-07-12 08:34:00,Downtown,North,711,Cash,3.21
504647,2026-07-12,2026-07-12 09:30:00,Riverside,South,772,Mobile Pay,8.14
504648,2026-07-12,2026-07-12 18:18:00,Uptown Mall,East,839,Debit Card,28.37
504649,2026-07-12,2026-07-12 16:26:00,Harbor Point,South,239,Credit Card,6.48
504650,2026-07-12,2026-07-12 08:15:00,Uptown Mall,East,255,Credit Card,2.45
504651,2026-07-12,2026-07-12 18:02:00,Harbor Point,South,635,Credit Card,23.58
504652,2026-07-12,2026-07-12 13:34:00,Airport Kiosk,West,635,Debit Card,16.51
504653,2026-07-12,2026-07-12 11:04:00,Harbor Point,South,658,Cash,3.97
504654,2026-07-12,2026-07-12 12:25:00,Riverside,South,537,Mobile Pay,12.1
504655,2026-07-12,2026-07-12 12:35:00,Uptown Mall,East,743,Credit Card,11.95
504656,2026-07-12,2026-07-12 09:13:00,Uptown Mall,East,880,Mobile Pay,4.24
504657,2026-07-12,2026-07-12 10:31:00,Uptown Mall,East,392,Credit Card,15.55
504658,2026-07-12,2026-07-12 18:10:00,Downtown,North,793,Credit Card,9.84
504659,2026-07-12,2026-07-12 13:42:00,Downtown,North,44,Credit Card,10.09
504660,2026-07-13,2026-07-13 09:57:00,Uptown Mall,East,605,Credit Card,3.74
504661,2026-07-13,2026-07-13 10:19:00,Riverside,South,219,Cash,8.17
504662,2026-07-13,2026-07-13 14:59:00,Riverside,South,34,Cash,3.69
504663,2026-07-13,2026-07-13 18:16:00,Riverside,South,451,Credit Card,13.8
504664,2026-07-13,2026-07-13 08:27:00,Airport Kiosk,West,129,Mobile Pay,7.5
504665,2026-07-13,2026-07-13 10:23:00,Downtown,North,564,Cash,7.13
504666,2026-07-13,2026-07-13 12:28:00,Uptown Mall,East,106,Mobile Pay,6.43
504667,2026-07-13,2026-07-13 14:06:00,Riverside,South,742,Mobile Pay,9.91
504668,2026-07-13,2026-07-13 14:34:00,Harbor Point,South,529,Cash,14.56
504669,2026-07-13,2026-07-13 18:07:00,Uptown Mall,East,232,Credit Card,14.42
504670,2026-07-13,2026-07-13 16:04:00,Uptown Mall,East,389,Cash,11.44
504671,2026-07-13,2026-07-13 08:57:00,Downtown,North,821,Debit Card,12.46
504672,2026-07-13,2026-07-13 09:00:00,Riverside,South,212,Mobile Pay,5.69
504673,2026-07-13,2026-07-13 08:58:00,Downtown,North,878,Cash,14.01
504674,2026-07-13,2026-07-13 09:34:00,Riverside,South,812,Credit Card,3.24
504675,2026-07-13,2026-07-13 07:18:00,Riverside,South,426,Mobile Pay,28.21
504676,2026-07-13,2026-07-13 09:44:00,Downtown,North,565,Credit Card,11.49
504677,2026-07-13,2026-07-13 13:19:00,Harbor Point,South,566,Cash,7.11
504678,2026-07-13,2026-07-13 07:59:00,Downtown,North,205,Credit Card,2.74
504679,2026-07-13,2026-07-13 08:51:00,Downtown,North,843,Debit Card,3.44
504680,2026-07-13,2026-07-13 18:23:00,Riverside,South,679,Mobile Pay,22.02
504681,2026-07-13,2026-07-13 09:15:00,Riverside,South,115,Cash,3.69
504682,2026-07-13,2026-07-13 10:16:00,Riverside,South,451,Credit Card,3.41
504683,2026-07-13,2026-07-13 09:53:00,Uptown Mall,East,479,Debit Card,11.75
504684,2026-07-13,2026-07-13 10:17:00,Uptown Mall,East,465,Credit Card,7.6
504685,2026-07-13,2026-07-13 14:56:00,Uptown Mall,East,325,Credit Card,2.93
504686,2026-07-13,2026-07-13 10:54:00,Airport Kiosk,West,6,Cash,3.71
504687,2026-07-13,2026-07-13 12:36:00,Airport Kiosk,West,793,Debit Card,11.38
504688,2026-07-13,2026-07-13 07:23:00,Uptown Mall,East,866,Credit Card,7.91
504689,2026-07-14,2026-07-14 12:40:00,Downtown,North,609,Debit Card,7.74
504690,2026-07-14,2026-07-14 09:25:00,Harbor Point,South,184,Credit Card,12.86
504691,2026-07-14,2026-07-14 07:04:00,Airport Kiosk,West,107,Credit Card,3.42
504692,2026-07-14,2026-07-14 07:03:00,Uptown Mall,East,24,Credit Card,19.33
504693,2026-07-14,2026-07-14 14:54:00,Airport Kiosk,West,860,Credit Card,10.91
504694,2026-07-14,2026-07-14 09:39:00,Uptown Mall,East,600,Cash,12.68
504695,2026-07-14,2026-07-14 13:49:00,Airport Kiosk,West,795,Cash,18.1
504696,2026-07-14,2026-07-14 08:20:00,Harbor Point,South,535,Debit Card,3.98
504697,2026-07-14,2026-07-14 14:50:00,Uptown Mall,East,282,Credit Card,3.45
504698,2026-07-14,2026-07-14 14:00:00,Airport Kiosk,West,671,Cash,14.0
504699,2026-07-14,2026-07-14 08:03:00,Uptown Mall,East,396,Mobile Pay,16.73
504700,2026-07-14,2026-07-14 09:44:00,Uptown Mall,East,812,Debit Card,3.41
504701,2026-07-14,2026-07-14 09:28:00,Uptown Mall,East,396,Credit Card,8.05
504702,2026-07-14,2026-07-14 09:30:00,Airport Kiosk,West,416,Cash,3.4
504703,2026-07-14,2026-07-14 07:02:00,Riverside,South,131,Debit Card,16.28
504704,2026-07-14,2026-07-14 17:37:00,Harbor Point,South,121,Cash,15.41
504705,2026-07-14,2026-07-14 13:19:00,Harbor Point,South,708,Mobile Pay,2.45
504706,2026-07-14,2026-07-14 09:51:00,Uptown Mall,East,500,Mobile Pay,2.45
504707,2026-07-14,2026-07-14 13:03:00,Uptown Mall,East,369,Credit Card,2.5
504708,2026-07-14,2026-07-14 18:48:00,Riverside,South,630,Debit Card,11.41
504709,2026-07-14,2026-07-14 13:43:00,Harbor Point,South,456,Mobile Pay,11.64
504710,2026-07-14,2026-07-14 18:56:00,Harbor Point,South,687,Credit Card,14.94
504711,2026-07-14,2026-07-14 08:31:00,Uptown Mall,East,20,Credit Card,8.32
504712,2026-07-14,2026-07-14 08:12:00,Airport Kiosk,West,867,Cash,4.15
504713,2026-07-14,2026-07-14 08:03:00,Riverside,South,574,Cash,17.65
504714,2026-07-14,2026-07-14 16:39:00,Downtown,North,538,Credit Card,6.13
504715,2026-07-14,2026-07-14 08:43:00,Airport Kiosk,West,647,Debit Card,15.21
504716,2026-07-14,2026-07-14 09:04:00,Harbor Point,South,680,Debit Card,18.62
504717,2026-07-14,2026-07-14 15:46:00,Uptown Mall,East,759,Credit Card,12.13
504718,2026-07-14,2026-07-14 08:43:00,Harbor Point,South,552,Cash,2.98
504719,2026-07-14,2026-07-14 11:14:00,Harbor Point,South,200,Credit Card,11.54
504720,2026-07-14,2026-07-14 08:50:00,Riverside,South,377,Credit Card,11.12
504721,2026-07-14,2026-07-14 14:28:00,Riverside,South,591,Debit Card,3.46
504722,2026-07-14,2026-07-14 09:19:00,Downtown,North,618,Mobile Pay,7.32
504723,2026-07-14,2026-07-14 18:21:00,Riverside,South,636,Mobile Pay,6.65
504724,2026-07-14,2026-07-14 12:08:00,Downtown,North,577,Credit Card,8.77
504725,2026-07-15,2026-07-15 07:09:00,Airport Kiosk,West,240,Mobile Pay,7.66
504726,2026-07-15,2026-07-15 13:32:00,Riverside,South,528,Debit Card,26.84
504727,2026-07-15,2026-07-15 09:18:00,Riverside,South,18,Credit Card,3.49
504728,2026-07-15,2026-07-15 11:41:00,Airport Kiosk,West,882,Mobile Pay,19.83
504729,2026-07-15,2026-07-15 07:00:00,Riverside,South,799,Debit Card,11.82
504730,2026-07-15,2026-07-15 09:29:00,Riverside,South,488,Credit Card,14.52
504731,2026-07-15,2026-07-15 18:41:00,Airport Kiosk,West,97,Debit Card,12.06
504732,2026-07-15,2026-07-15 07:43:00,Downtown,North,898,Mobile Pay,24.76
504733,2026-07-15,2026-07-15 10:44:00,Airport Kiosk,West,443,Cash,19.26
504734,2026-07-15,2026-07-15 12:14:00,Downtown,North,13,Cash,20.99
504735,2026-07-15,2026-07-15 15:54:00,Riverside,South,455,Credit Card,7.46
504736,2026-07-15,2026-07-15 08:44:00,Airport Kiosk,West,420,Credit Card,7.37
504737,2026-07-15,2026-07-15 12:51:00,Harbor Point,South,130,Credit Card,15.34
504738,2026-07-15,2026-07-15 11:51:00,Airport Kiosk,West,60,Debit Card,10.23
504739,2026-07-15,2026-07-15 07:46:00,Airport Kiosk,West,839,Debit Card,7.94
504740,2026-07-15,2026-07-15 08:37:00,Riverside,South,74,Debit Card,4.12
504741,2026-07-15,2026-07-15 10:55:00,Airport Kiosk,West,757,Credit Card,4.65
504742,2026-07-15,2026-07-15 09:22:00,Airport Kiosk,West,712,Credit Card,14.95
504743,2026-07-15,2026-07-15 11:25:00,Harbor Point,South,249,Debit Card,3.92
504744,2026-07-15,2026-07-15 07:09:00,Harbor Point,South,98,Credit Card,7.68
504745,2026-07-15,2026-07-15 13:59:00,Riverside,South,31,Cash,3.48
504746,2026-07-15,2026-07-15 11:03:00,Uptown Mall,East,633,Debit Card,9.14
504747,2026-07-15,2026-07-15 08:41:00,Downtown,North,832,Cash,13.93
504748,2026-07-15,2026-07-15 13:33:00,Harbor Point,South,487,Credit Card,3.74
504749,2026-07-15,2026-07-15 07:10:00,Downtown,North,648,Mobile Pay,15.35
504750,2026-07-15,2026-07-15 11:30:00,Downtown,North,540,Credit Card,7.3
504751,2026-07-15,2026-07-15 18:04:00,Downtown,North,168,Mobile Pay,9.31
504752,2026-07-16,2026-07-16 10:09:00,Uptown Mall,East,866,Debit Card,25.12
504753,2026-07-16,2026-07-16 10:19:00,Downtown,North,758,Mobile Pay,23.25
504754,2026-07-16,2026-07-16 08:48:00,Harbor Point,South,84,Cash,6.06
504755,2026-07-16,2026-07-16 14:23:00,Downtown,North,853,Debit Card,20.05
504756,2026-07-16,2026-07-16 12:20:00,Airport Kiosk,West,309,Mobile Pay,14.1
504757,2026-07-16,2026-07-16 18:05:00,Harbor Point,South,399,Mobile Pay,4.48
504758,2026-07-16,2026-07-16 07:40:00,Riverside,South,833,Credit Card,10.88
504759,2026-07-16,2026-07-16 09:41:00,Riverside,South,124,Credit Card,2.99
504760,2026-07-16,2026-07-16 07:53:00,Harbor Point,South,820,Debit Card,18.99
